deltaDiversity,deltaDiversityStd,deltaUtility,deltaUtilityStd,gammaDiversity,gammaDiversityStd,gammaUtility,gammaUtilityStd,id,macroDiversity,macroGravityDecay,macroInnovation,macroInnovationDecay,macroToMesoCrossoverMaxUpdate,macroToMesoExchangeMaxUpdate,macroToMesoMutationMaxUpdate,macroUtility,mesoCrossOverProba,mesoDiversity,mesoFitness,mesoInteractionProba,mesoMutationProba,mesoToMacroInnovationThreshold,psiDiversity,psiDiversityStd,psiUtility,psiUtilityStd,replication,openmole$experiment
0.5850547050150245,0.1540659507830819,0.3973436637118777,0.13476670822748635,0.2956543553363531,0.052394163904481275,0.1665171308584581,0.05548406902405503,0,0.9960154781763915,0.1,0.088,0.1,0.0,-1.0E-5,0.0,0.06616424627210048,0.2,0.3593906861523437,74.21982647639182,1.0E-5,0.01,1.0,0.5628722223986724,0.31205561367937834,2.0842541575623326,0.31675337636878054,3483883986796264321,10
0.7014744129897617,0.1445416044681196,0.6428239085983041,0.14343788050813316,0.16078117546753568,0.04999622370338915,0.07202230450840297,0.05179833108303811,0,0.9961219138138625,0.1,0.128,0.1,0.0,-1.0E-5,0.0,0.0256220382441177,0.2,0.361351413139844,95.66765383620056,1.0E-5,0.01,1.0,0.6492667081494261,0.30575080787945647,1.2035150561795,0.27359462771623266,303041692927965748,11
0.5874758628564329,0.14222344732624428,0.41515464957140136,0.17617981722285717,0.16428254971311151,0.04951296854642751,0.10648111221279599,0.04956153846125332,1,0.9788906020503653,0.1,0.034,0.1,0.0,1.0E-5,0.0,0.10194223088664585,0.2,0.36321476644547523,46.51177980319272,1.0E-5,0.01,1.0,0.8882886292754191,0.3162931958531651,1.192901597904965,0.28766496514819284,2768334957673340336,13
0.5947151883107242,0.15369626962673005,0.551521257693171,0.15322355970675194,0.13799068227355082,0.043230866150418046,0.1486873332491987,0.041409324794154136,1,0.9878730401175395,0.1,0.072,0.1,0.0,1.0E-5,0.0,0.0295192916864119,0.2,0.35710205519004096,56.81776250468075,1.0E-5,0.01,1.0,1.2131464074174474,0.3465356751713102,1.0120295192223212,0.29514982538706436,9223363337797590597,12
0.5616336358702396,0.1529945945100398,0.5920921878125318,0.1540330764040579,0.13953475520465908,0.05139797356303035,0.12742919298433897,0.05112845052383132,1,0.9949570969527035,0.1,0.07,0.1,0.0,1.0E-5,0.0,0.07037606132501673,0.2,0.35904696799283214,47.16171614199084,1.0E-5,0.01,1.0,0.8811040347490975,0.30182480434495346,1.5950840603712515,0.2935524182776511,-9148456410142573352,14
0.5159533108942567,0.12942391795870664,0.5489828665475596,0.1521239816823295,0.1459280379231931,0.050980255559322604,0.1599424574391115,0.046872127123741385,1,0.9959956021022301,0.1,0.07,0.1,0.0,1.0E-5,0.0,0.07916331832341723,0.2,0.36126100303183684,57.14625097615779,1.0E-5,0.01,1.0,0.9563078817111155,0.3176879277558423,1.8320137328135648,0.3009562716095936,2781346433606448107,15
0.3998262739335088,0.15170302853223822,0.352574344741174,0.15668425249518528,0.14975873800819972,0.05041542934074344,0.11641289599159244,0.047357529714687964,1,0.99855101955362,0.1,0.152,0.1,0.0,1.0E-5,0.0,0.03605852896231065,0.2,0.36263332334915394,86.7809449107725,1.0E-5,0.01,1.0,1.2598057992213936,0.31186068712878506,1.1847336754432387,0.36423718861360543,1279785657192170113,16
0.5834843010081832,0.15305098908605264,0.5731893889597863,0.1290650943585891,0.11013222632654429,0.05142781492272456,0.0788261048927934,0.03766001104461749,1,0.98258808660935,0.1,0.048,0.1,0.0,1.0E-5,0.0,0.04297666437636939,0.2,0.36101720607778126,56.23143668980746,1.0E-5,0.01,1.0,1.7559491083360181,0.33419606613415903,1.68462887148466,0.3218246131514706,-4038786435137295610,17
0.6572730122042199,0.17753032070447392,0.6520096229263892,0.13483494962132972,0.10694653565874468,0.03758867686864782,0.08234465703560456,0.040279955350006585,2,0.9976742270344975,0.1,0.054,0.1,0.0,-1.0E-5,0.0,0.13363732636538384,0.2,0.3606352969256212,69.62739784884567,1.0E-5,0.01,2.0,1.6452669172098577,0.2519216383226772,1.3865303320201816,0.29128865266831266,8602357936582143029,30
0.7452308785466801,0.16071108940449527,0.7918016550988272,0.15664932052337613,0.25079460049079483,0.05040375650470719,0.12238799285487101,0.05002209227838789,2,0.9967672464170535,0.1,0.1,0.1,0.0,-1.0E-5,0.0,0.041940597966097046,0.2,0.36094021743017696,108.27867301298019,1.0E-5,0.01,2.0,1.0612625734741084,0.28332056044174414,1.364456235123455,0.2942766766449677,-1915557818438178369,29
0.6112659278608641,0.13701654675453342,0.7489041442470867,0.15291879656198726,0.13536983628284638,0.05189070177148945,0.18631887580832185,0.04840015210478906,1,0.9970594681650775,0.1,0.166,0.1,0.0,1.0E-5,0.0,0.02932720410515081,0.2,0.36405122497504594,87.22854886444793,1.0E-5,0.01,1.0,0.9940179467124732,0.27381392957027806,1.439666098625032,0.3060008092845929,-8074478770613646013,18
0.8886838840575022,0.15031998927319395,0.874028415238417,0.14368425280632735,0.2032659515518569,0.052050255150899866,0.03978437464013851,0.042433384720622004,2,0.9814497870768022,0.1,0.054,0.1,0.0,-1.0E-5,0.0,0.03692667572489562,0.2,0.3650360137690752,65.85170630936706,1.0E-5,0.01,2.0,1.6580003270212487,0.32020743777428046,1.013308466463485,0.2296697799900433,-8051257222845465605,28
0.5972331237172872,0.1666452536217307,0.6255838821957189,0.14037004638576317,0.08552269254639544,0.04580092633963684,0.10301578753817164,0.0433994500757287,1,0.9967663083730924,0.1,0.088,0.1,0.0,1.0E-5,0.0,0.05651716343311027,0.2,0.3637206405508445,80.37188715041864,1.0E-5,0.01,1.0,1.896330097397346,0.31835696942069525,1.8158984980820487,0.23599678723261652,331146404835255574,19
0.4152969253332177,0.1347594094748633,0.4230127879474317,0.15803051589797748,0.18631550717153633,0.04637960309927897,0.07564516398079313,0.04627837358932599,2,0.991257026186249,0.1,0.048,0.1,0.0,-1.0E-5,0.0,0.08885670586327764,0.2,0.3601173732998329,57.4875514252046,1.0E-5,0.01,2.0,1.1610900635254993,0.3135345914975089,1.4576805523455763,0.2765873631163322,8195783729566314308,27
0.5264519129706811,0.14771152554304826,0.47227267669502115,0.16898555649141467,0.11084860822083087,0.055329248233540566,0.14924315076376082,0.05243670827530686,1,0.9961419904598895,0.1,0.094,0.1,0.0,1.0E-5,0.0,0.08180607396239742,0.2,0.3605569400069734,75.86144113711472,1.0E-5,0.01,1.0,0.9434294969308432,0.2688378738460207,0.8370880473744635,0.3122178495361836,5694705352678360342,20
0.8982506953910621,0.1603727496009857,0.9273843489809286,0.14682029121325374,0.1908747894405307,0.04715536421257046,0.09117170063724789,0.04643799616850641,2,0.9956876715419812,0.1,0.066,0.1,0.0,-1.0E-5,0.0,0.06522449109030012,0.2,0.3576788522236927,72.39634258630126,1.0E-5,0.01,2.0,1.0425575386497323,0.3157923401219056,1.2794028121099021,0.3195274139179805,-8557637683780850069,26
0.555118592380138,0.17566487942957248,0.5144907636938516,0.1241010867028886,0.15664634881726336,0.0390998235369623,0.07831923999117407,0.04242229500554871,1,0.9985065995525504,0.1,0.098,0.1,0.0,1.0E-5,0.0,0.05801032459558846,0.2,0.35981258545345707,66.26339143438368,1.0E-5,0.01,1.0,1.16738903996601,0.27721785212957284,1.1858333592256947,0.22970686615046143,1472594858177676411,21
0.5582253302294458,0.1599031459166904,0.6035983110308667,0.14651743607376244,0.13864427309927407,0.05241970283014243,0.13450874431692217,0.05762791068278372,2,0.9939771462663864,0.1,0.08,0.1,0.0,-1.0E-5,0.0,0.04479464308231832,0.2,0.36075675152893255,72.22604086906348,1.0E-5,0.01,2.0,0.9988309255096834,0.2872224322472542,1.2118494036057785,0.3520693664093385,-2834517805120961178,25
0.5791140703857893,0.162165323319036,0.6355800143321106,0.15574610669308966,0.06200263256819927,0.04712780489089939,0.10094467827701692,0.046874171236609356,2,0.9968901715132137,0.1,0.054,0.1,0.0,-1.0E-5,0.0,0.08374946638302537,0.2,0.35813512660441715,67.72957202330241,1.0E-5,0.01,2.0,0.8385312574454886,0.2537105072501888,1.267336715450745,0.276145071927025,4159589605504362874,22
0.4678853871426032,0.15870209042370284,0.3697189234690743,0.1519816127164911,0.18144448722713236,0.04337226771895343,0.15962507303490536,0.04326648689339062,2,0.9955859348846539,0.1,0.088,0.1,0.0,-1.0E-5,0.0,0.04927343181676488,0.2,0.3609670594376648,56.47150197927255,1.0E-5,0.01,2.0,0.42919502348087324,0.29593183246627425,1.3984251777308838,0.3249233035519451,-2880352810576314183,23
0.49992290626623426,0.14878410659385738,0.45213215513531413,0.15572484742623902,0.3880234575746693,0.045107378695147186,0.12744340880104588,0.04936910627152996,2,0.9954168822391705,0.1,0.062,0.1,0.0,-1.0E-5,0.0,0.07598733161751027,0.2,0.36137063350852994,74.0589915999867,1.0E-5,0.01,2.0,1.3822416889840792,0.2938372114243525,1.7650484146082825,0.2970505358904061,4951673398165577639,24
0.39271373426897505,0.15613457895568286,0.35127629465217325,0.16445714266325517,0.08149340228727908,0.04658921493369275,0.08337104126466865,0.05285101898374192,2,0.994175746347232,0.1,0.074,0.1,0.0,-1.0E-5,0.0,0.049751325070477505,0.2,0.3604614037870014,52.22477726121331,1.0E-5,0.01,2.0,1.4110998377170505,0.34387284893413084,1.9821109537822208,0.3269661671680288,-2630512841613246390,31
0.4309936959089038,0.16696629614129826,0.4232020882550511,0.1474663054375487,0.12120678758945491,0.05375182328709525,0.07756046663489435,0.05328695194407644,3,0.994965385227244,0.1,0.048,0.1,0.0,1.0E-5,0.0,0.14469820943681588,0.2,0.3616947304125504,53.47392840965392,1.0E-5,0.01,2.0,1.4020286188050575,0.27430129797621705,1.698539727354627,0.3227145703982371,8245584263925336029,32
0.8919886038711029,0.13405019435906376,1.051251955172983,0.1416039341459147,0.1716444614212369,0.040747836321327086,0.21150434649374716,0.04433866763507923,3,0.9974308329468736,0.1,0.142,0.1,0.0,1.0E-5,0.0,0.03587671953707955,0.2,0.3584533793701136,110.40256476746937,1.0E-5,0.01,2.0,1.0510203967760936,0.304667464435148,0.9043187853715655,0.3117346528822786,4677096558375726164,33
0.22482448483173112,0.16533585189770506,0.22938613337879588,0.13803194046511924,0.14812119329165618,0.044893436760854326,0.09761512842145414,0.04930350651970641,3,0.9928774032754586,0.1,0.084,0.1,0.0,1.0E-5,0.0,0.049017843654136584,0.2,0.36277568353843787,76.75930433245036,1.0E-5,0.01,2.0,1.430839156411448,0.2939832184103849,1.234798591627123,0.32160201603472427,3990176438120244856,40
0.5676979869991161,0.14102656061422847,0.6455417844146698,0.15568789360809301,0.21879262626437512,0.044724781755324884,0.08822191321850692,0.05145723228782809,3,0.9956940533361177,0.1,0.106,0.1,0.0,1.0E-5,0.0,0.05062010719514426,0.2,0.3641402635596958,82.73508924969386,1.0E-5,0.01,2.0,1.5474454706656697,0.2916617674880634,1.8181763952683694,0.3112882044343317,1817984525851546748,34
0.49590702124597286,0.14148388095747086,0.5483810758976393,0.15875151441124488,0.05854791882444843,0.0510736164123834,0.13149700031475042,0.041012863671587775,3,0.993680131783346,0.1,0.062,0.1,0.0,1.0E-5,0.0,0.060976877241524334,0.2,0.3635931934399856,45.5610712983777,1.0E-5,0.01,2.0,1.2476728257540515,0.3095593408435035,1.4902243150413454,0.27382162041446506,7848932147492388110,39
0.5424424907924141,0.1507294273911407,0.5132038443937921,0.13052226049055277,0.11771683623361984,0.04192617493769143,0.24556879893436623,0.049084455321627724,3,0.9963319978691674,0.1,0.074,0.1,0.0,1.0E-5,0.0,0.12814240003017893,0.2,0.35734338103674557,69.32531422287643,1.0E-5,0.01,2.0,0.8385121557725483,0.28964417345993193,1.7323818985925241,0.31153644294713095,-6216115018934252424,35
0.6508548413584574,0.14018023221707093,0.6979776953020593,0.16803916671441446,0.1494539017845531,0.04498053510853092,0.12695363150704342,0.050915253348516,3,0.9964027098244158,0.1,0.082,0.1,0.0,1.0E-5,0.0,0.05639687738795077,0.2,0.36037161880799035,105.1914805535705,1.0E-5,0.01,2.0,1.5853155810886679,0.29451270140546565,1.1370406457565778,0.3014609116495322,-658600214947234482,38
0.5197614463757114,0.14754844818445534,0.31800289959116146,0.16171031882333076,0.2948196923337276,0.048294194756760944,0.13698271875354084,0.05119065756899311,3,0.9823037968725964,0.1,0.038,0.1,0.0,1.0E-5,0.0,0.12779105866538037,0.2,0.3616006886956113,55.683460453755444,1.0E-5,0.01,2.0,0.6976700063590364,0.31370197269326,0.8919492112886793,0.2644539861900025,-2620460611661337389,36
0.8365609888943348,0.1472336007342731,0.7052015285789244,0.13767703271412088,0.18718129382448367,0.05211107394978193,0.056709144955391366,0.02633228610619471,3,0.9280607010564986,0.1,0.016,0.1,0.0,1.0E-5,0.0,0.12497832490199645,0.2,0.36128238570359894,31.184349808333263,1.0E-5,0.01,2.0,2.030002565160354,0.3438607114724344,0.9044850745304931,0.1816234041210863,6912589840408620917,37
0.34947056205649574,0.14985984923646953,0.3222758670737589,0.14542556641554977,0.07581210440728281,0.04748805468037004,0.10121942214203994,0.04857824911533646,3,0.9966784651079723,0.1,0.086,0.1,0.0,1.0E-5,0.0,0.049969865807795305,0.2,0.36312084624227137,74.04158006428071,1.0E-5,0.01,2.0,0.4635210461715591,0.3011595088503701,1.360311538677979,0.2706475163122745,-577372639773078011,41
0.848673115943356,0.15683294695963726,0.8100008347130983,0.15217552709850038,0.22878296193320224,0.05427635413247106,0.1802963057605007,0.04162392675427206,4,0.9965630685839113,0.1,0.092,0.1,0.0,-1.0E-5,0.0,0.040494460475123895,0.5,0.36152760287082153,76.65657392390864,1.0E-5,0.01,1.0,0.9379998615738816,0.27892917590856425,1.2228499146709542,0.2914662901982941,7195238128224667022,42
0.5455268758893377,0.15408112784641928,0.5254584762619352,0.14087307347115316,0.082061792045514,0.048109059926396455,0.14241823926962738,0.045472552492428917,4,0.9946007439008677,0.1,0.05,0.1,0.0,-1.0E-5,0.0,0.11751838892435428,0.5,0.36215293168315804,58.73467576093559,1.0E-5,0.01,1.0,1.3906313019229626,0.2999996459363177,1.5646664454312136,0.31746236862628735,1632391974118258326,43
0.5906519771131151,0.15105946710328425,0.6276739848772213,0.150828137217686,0.20730455182907903,0.052503704872018477,0.1976093939782464,0.04449889482877749,4,0.9970621243995298,0.1,0.118,0.1,0.0,-1.0E-5,0.0,0.04326853887866039,0.5,0.3624313514721954,86.90913253275193,1.0E-5,0.01,1.0,0.6294854965648904,0.2831717418920714,1.6539343401998825,0.3181000666242626,-5737785434810666972,44
0.5261288780970759,0.1531763976352243,0.3780773437619285,0.17100795398619714,0.2341632850753026,0.05343132880613663,0.12216249790787082,0.04888084034314243,4,0.9918101032763214,0.1,0.082,0.1,0.0,-1.0E-5,0.0,0.05129358158734498,0.5,0.3601886902944401,71.6821444596461,1.0E-5,0.01,1.0,1.3407694944669943,0.31193272102549086,1.3396277923533688,0.2764599881547162,4818715827129822950,45
0.43159497725621065,0.1446385358160816,0.3839575024420414,0.17252315973968063,0.15775435687000972,0.04908301740321295,0.12966295370730307,0.04839947581935325,4,0.9957424117944559,0.1,0.09,0.1,0.0,-1.0E-5,0.0,0.06357060823388681,0.5,0.36271978416082645,55.03608168822513,1.0E-5,0.01,1.0,0.781418077873071,0.2806320916421761,1.9550583903586576,0.2877517309419265,-1086356900913467169,46
0.6161686033313316,0.1460182675499969,0.47977181856104334,0.14870657653427216,0.1606061604538871,0.049776259790694596,0.1290113240547388,0.04398634545362541,4,0.9889107208034299,0.1,0.06,0.1,0.0,-1.0E-5,0.0,0.04224680358776298,0.5,0.3637289630745354,41.366886398544025,1.0E-5,0.01,1.0,1.6652194423353741,0.26926476909518515,1.6759298352197245,0.29770547974472716,-1537970443068578244,47
0.47296236098378763,0.13383050967797153,0.5336136125578523,0.15872131566963296,0.18370180642172507,0.0542589052125091,0.08118670774985048,0.05808182959721223,4,0.9964074550456286,0.1,0.096,0.1,0.0,-1.0E-5,0.0,0.04958823637197671,0.5,0.3595483846612103,67.66666276484634,1.0E-5,0.01,1.0,0.6370604198091261,0.28846008975018633,1.8160016225594964,0.2983900389691591,-7961748926321078819,48
0.39891182655625546,0.15503358072982196,0.416073478120631,0.16787331437969719,0.15694526210085868,0.045089929700998274,0.12045556697011683,0.04926962609965544,4,0.9952988261671305,0.1,0.054,0.1,0.0,-1.0E-5,0.0,0.07730804605413243,0.5,0.35964120124567,77.32536014189566,1.0E-5,0.01,1.0,0.5972988351391493,0.3429124139467974,1.516300316041527,0.2817490478787745,-3474944789445746790,49
0.4309469131503407,0.15940157948933545,0.44124538419729564,0.17678757408432602,0.13197151580872823,0.0465297086478798,0.10788480652526289,0.04127941343760842,4,0.9488079846142053,0.1,0.014,0.1,0.0,-1.0E-5,0.0,0.1674940229959814,0.5,0.35752562937338855,24.574480506582816,1.0E-5,0.01,1.0,1.5002050094088695,0.2703571201518206,2.1366722643162226,0.25843947661569283,1634448944512375921,50
0.6113282835300176,0.17740209329629691,0.49144621450643733,0.14192943225179894,0.08248369182133697,0.04545240798944903,0.11094711298220172,0.04705564324106145,4,0.9942405842569633,0.1,0.064,0.1,0.0,-1.0E-5,0.0,0.08093875577966048,0.5,0.35988047659490097,95.51806986682465,1.0E-5,0.01,1.0,0.8738207536938702,0.31312247562394274,2.32087477348059,0.2872779099358043,6187072487602903579,51
0.5515618679750309,0.15968151430927358,0.4351566122358239,0.15739588286060358,0.13690830268304133,0.043308869835301064,0.10183796297748948,0.037169003402076906,5,0.9970318616486853,0.1,0.128,0.1,0.0,1.0E-5,0.0,0.03635192625916401,0.5,0.36126854943151643,108.44316183185576,1.0E-5,0.01,1.0,1.1124425241071902,0.2976980569631566,1.368080900742458,0.24492906317255983,1561402956914053541,52
0.6532473674580066,0.14364386416526212,0.6335689131148774,0.16315901786743098,0.15839285852818286,0.05221549641082055,0.15062099232068338,0.0490226886614736,5,0.9877885415073128,0.1,0.054,0.1,0.0,1.0E-5,0.0,0.05691148551416421,0.5,0.3624964096246596,61.518733654143425,1.0E-5,0.01,1.0,0.807811953461905,0.2919190188394921,1.6069734495247077,0.30302121866303483,3697923340995397171,53
0.8214567089917848,0.15779359882493874,0.8704481786313307,0.1642286215186328,0.14041445130028318,0.05093743695138648,0.08780588023990088,0.042826653030271306,5,0.9932926680770235,0.1,0.066,0.1,0.0,1.0E-5,0.0,0.0690385564846215,0.5,0.3634619025517247,60.20574066291719,1.0E-5,0.01,1.0,0.8852047027354688,0.30412993282591644,1.3909887663355853,0.3050250582617778,4810267333871895947,54
0.4366989816610607,0.15863506875791264,0.4926214824040853,0.15276610346334518,0.18226838416649116,0.054751867188644,0.14202129714888656,0.04139220190347093,5,0.9825651117833648,0.1,0.038,0.1,0.0,1.0E-5,0.0,0.09628299716997869,0.5,0.35969302470728004,53.30965564905806,1.0E-5,0.01,1.0,1.240273812956692,0.32073763816063416,1.100756536214854,0.2932875036838095,-2866386594828975061,55
0.6309073133143679,0.15199633896626474,0.6604478377470331,0.14696161620542939,0.14022471911509182,0.05206931779434752,0.09919209451090794,0.045025967609432775,5,0.9959777455041094,0.1,0.12,0.1,0.0,1.0E-5,0.0,0.036642290202739895,0.5,0.3606873779025594,95.36476661409563,1.0E-5,0.01,1.0,1.5779995386416843,0.29147317257891564,1.462976628859531,0.34169889163508677,-4531255249561517157,56
0.4182216335577671,0.1536640134365881,0.3018576971734923,0.1617555395461779,0.1366461342776848,0.05339001435028096,0.04888763601726609,0.04120521446987017,5,0.9859131447031284,0.1,0.034,0.1,0.0,1.0E-5,0.0,0.10343827148105952,0.5,0.3553771788989345,26.78183422457537,1.0E-5,0.01,1.0,2.0019986827660956,0.30008508580835885,1.6925102810081256,0.2544816555752747,2810025855715972967,57
0.5864204520563749,0.1654217992413857,0.5583931913614952,0.16231064006668933,0.05210747117465697,0.044782583441633335,0.11154773691164799,0.04693419076352139,5,0.9046408044161056,0.1,0.008,0.1,0.0,1.0E-5,0.0,0.29788912480374524,0.5,0.3635051888110831,43.903757022159276,1.0E-5,0.01,1.0,1.9715850799320584,0.3208114992409783,1.303117895987795,0.28435881943308344,-7848192855470504878,58
0.29256066283487225,0.13071758969796174,0.2507700475514971,0.15789576137476946,0.05262238086800597,0.047155025660304,0.1363557631806298,0.05024378128403793,5,0.9987339320844854,0.1,0.166,0.1,0.0,1.0E-5,0.0,0.03408542413225071,0.5,0.3586230001189519,81.20643447183664,1.0E-5,0.01,1.0,1.894023114070639,0.2980992273193478,1.9347184102275632,0.28680347604293155,7137657739763649292,59
0.503832326292577,0.13790016950548212,0.5277556553618057,0.16329337919803327,0.12009865678414133,0.040414581309769076,0.1341289509895356,0.04296117102758606,5,0.997289684323186,0.1,0.1,0.1,0.0,1.0E-5,0.0,0.04710607922085401,0.5,0.36214584957559237,109.61046558638874,1.0E-5,0.01,1.0,0.7137816746521777,0.3011314674224318,1.2612492594036646,0.3039000475471022,5566630652413159483,60
0.49453267978778026,0.14670777945051208,0.5709534056025944,0.16647466641689823,0.2265621716226125,0.042942728464082106,0.1769607644421365,0.04184007077043357,5,0.9883603096129044,0.1,0.05,0.1,0.0,1.0E-5,0.0,0.08854364951993433,0.5,0.35939800130686833,67.70384382851658,1.0E-5,0.01,1.0,1.0424427855119722,0.314065934062133,1.5552178016541958,0.3135168232966086,3020975212451170405,61
0.6764444690407769,0.18380480389201417,0.7195454129550498,0.14743123953533205,0.13494594430262818,0.03663111693540127,0.17011677464246322,0.05051507480951589,6,0.9981927508803323,0.1,0.068,0.1,0.0,-1.0E-5,0.0,0.1231714977061328,0.5,0.3623775481082459,84.06118190187478,1.0E-5,0.01,2.0,0.5088123284623487,0.27298572875325905,0.6658144893021207,0.26750910809497214,2579982111011959767,62
0.8425374042293594,0.15063685569845034,0.7635279584438264,0.14107386010548245,0.09627407170668256,0.043855078411208,0.09689039503379426,0.04785205650110887,6,0.9958332606325249,0.1,0.098,0.1,0.0,-1.0E-5,0.0,0.04893657435075546,0.5,0.36423077463950215,44.84958709840446,1.0E-5,0.01,2.0,0.3041334530297197,0.3056661663022364,2.2411318385004178,0.33065336943971274,-6859060419954307506,63
0.6009463649982054,0.14725558464028637,0.6011578818369019,0.16871816042109322,0.18227176121738875,0.049249883574824974,0.10649528626398208,0.04427568489031109,6,0.9874930085854795,0.1,0.052,0.1,0.0,-1.0E-5,0.0,0.056446462532495974,0.5,0.36434957303242244,59.8296977798663,1.0E-5,0.01,2.0,1.7136457435632404,0.27740731443106514,2.162177751465676,0.291594079146922,-5782989548402681971,64
